index,workflow_ID,dataset_name,class_key,filter_min_counts,normalize_size_factors,scale_input,logtrans_input,model_name,ae_type,hidden_size,hidden_dropout,batchnorm,activation,init,epochs,reduce_lr,early_stop,batch_size,optimizer,verbose,threads,learning_rate,n_perm,permute,mode,pct_split,obs_key,n_keep,keep_obs,train_test_random_seed,obs_subsample,make_fake,true_celltype,false_celltype,pct_false,predictor_model,predict_key,predictor_hidden_sizes,predictor_epochs,predictor_batch_size,semi_sup,predictor_activation,unlabeled_category,save_zinb_param,use_raw_as_output,contrastive_margin,same_class_pct,change_perm,use_TEST,split_strategy,batch_removal_weight,use_hvg
4039,4039,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4040,4040,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.9,True,True,random,,
4041,4041,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,tanh,glorot_uniform,300.0,10.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4042,4042,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,300.0,15.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4043,4043,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,300.0,5.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4044,4044,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.05,True,relu,glorot_uniform,100.0,10.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4045,4045,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.05,True,relu,glorot_uniform,100.0,5.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4046,4046,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.1,True,tanh,glorot_uniform,100.0,15.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4047,4047,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,100.0,10.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4048,4048,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,100.0,10.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4049,4049,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4050,4050,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4051,4051,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,300.0,15.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4052,4052,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,tanh,glorot_uniform,300.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4053,4053,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.9,True,True,random,,
4054,4054,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,100.0,15.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.9,True,True,random,,
4055,4055,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.9,True,True,random,,
4056,4056,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,15.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4057,4057,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4058,4058,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.05,True,relu,glorot_uniform,300.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4059,4059,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.05,True,tanh,glorot_uniform,300.0,5.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4060,4060,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.05,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4061,4061,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,tanh,glorot_uniform,300.0,15.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4062,4062,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.05,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4063,4063,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,300.0,15.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4064,4064,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4065,4065,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,tanh,glorot_uniform,100.0,15.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4066,4066,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,100.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4067,4067,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4068,4068,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4069,4069,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.1,True,relu,glorot_uniform,300.0,5.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4070,4070,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,100.0,15.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.9,True,True,random,,
4071,4071,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,300.0,5.0,30.0,256.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4072,4072,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4073,4073,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.05,True,relu,glorot_uniform,300.0,10.0,30.0,256.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4074,4074,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4075,4075,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.1,True,relu,glorot_uniform,100.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4076,4076,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4077,4077,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.1,True,relu,glorot_uniform,300.0,5.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4078,4078,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.05,True,relu,glorot_uniform,300.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4079,4079,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.1,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4080,4080,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4081,4081,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,300.0,10.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.9,True,True,random,,
4082,4082,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4083,4083,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,300.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.9,True,True,random,,
4084,4084,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4085,4085,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,256.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4086,4086,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.7,True,True,random,,
4087,4087,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,tanh,glorot_uniform,100.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4088,4088,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,tanh,glorot_uniform,100.0,5.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4089,4089,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.9,True,True,random,,
4090,4090,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,300.0,15.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4091,4091,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4092,4092,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.0,True,relu,glorot_uniform,300.0,15.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4093,4093,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4094,4094,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4095,4095,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.9,True,True,random,,
4096,4096,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,100.0,15.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4097,4097,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,300.0,10.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4098,4098,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,100.0,10.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4099,4099,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.05,True,tanh,glorot_uniform,300.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4100,4100,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.1,True,tanh,glorot_uniform,300.0,15.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4101,4101,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,tanh,glorot_uniform,100.0,15.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4102,4102,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,relu,glorot_uniform,300.0,15.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4103,4103,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,tanh,glorot_uniform,100.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4104,4104,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4105,4105,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4106,4106,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,300.0,15.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4107,4107,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,100.0,15.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4108,4108,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,100.0,15.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4109,4109,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,300.0,15.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4110,4110,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.05,True,tanh,glorot_uniform,100.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4111,4111,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.05,True,relu,glorot_uniform,100.0,15.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.9,True,True,random,,
4112,4112,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,300.0,15.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4113,4113,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,300.0,15.0,30.0,256.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.9,True,True,random,,
4114,4114,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4115,4115,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4116,4116,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,256.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4117,4117,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,15.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.01,0.9,True,True,random,,
4118,4118,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,100.0,15.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.7,True,True,random,,
4119,4119,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,64,0.0,True,relu,glorot_uniform,100.0,15.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.9,True,True,random,,
4120,4120,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.1,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.8,True,True,random,,
4121,4121,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.05,True,relu,glorot_uniform,300.0,5.0,30.0,256.0,RMSprop,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.01,0.8,True,True,random,,
4122,4122,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.05,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.7,True,True,random,,
4123,4123,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.05,True,tanh,glorot_uniform,300.0,10.0,30.0,256.0,Adamax,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
4124,4124,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.0,True,tanh,glorot_uniform,300.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,89.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True,random,,
